id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
269,3.0,1.0,0.0,3.7044113655803485e-9,4,37,0.0005290508270263672
270,3.5,1.0,0.0,6.065147846399111e-9,4,32,0.000514984130859375
271,4.0,1.0,0.0,-6.104472861565482e-10,4,44,0.0006659030914306641
272,4.5,1.0,0.0,9.926328721010608e-17,4,43,0.0006580352783203125
273,5.0,1.0,0.0,4.018362326557986e-10,4,44,0.0007889270782470703
274,-5.0,1.5,0.0,-3.227394744955721e-10,4,632,0.005789995193481445
275,-4.5,1.5,0.0,1.0423821288994321e-8,4,42,0.000579833984375
276,-4.0,1.5,0.0,-1.4395536696823648e-17,4,48,0.0006439685821533203
277,-3.5,1.5,0.0,4.676352270150834e-16,4,47,0.0006361007690429688
278,-3.0,1.5,0.0,4.307287073388203e-16,4,44,0.0005860328674316406
279,-2.5,1.5,0.0,-4.1080481682457846e-8,4,40,0.000579833984375
280,-2.0,1.5,0.0,-1.0834831699473829e-8,4,37,0.0007939338684082031
281,-1.5,1.5,0.0,-6.114372979945699e-16,4,41,0.0005788803100585938
282,-1.0,1.5,0.0,3.138393899687094e-8,4,32,0.0005002021789550781
283,-0.5,1.5,0.0,2.8490815472452037e-16,4,30,0.0004639625549316406
284,0.0,1.5,0.0,-5.244312537459696e-17,4,27,0.00047707557678222656
285,0.5,1.5,0.0,1.973545255037177e-16,4,923,0.00766301155090332
286,1.0,1.5,0.0,2.752127854346017e-16,4,29,0.0005540847778320312
287,1.5,1.5,0.0,-5.435736209930242e-17,4,31,0.0004761219024658203
288,2.0,1.5,0.0,-3.262543419577702e-16,4,36,0.0006961822509765625
289,2.5,1.5,0.0,7.487478027616975e-17,4,37,0.0005710124969482422
290,3.0,1.5,0.0,-6.303877717866141e-9,4,38,0.0005571842193603516
291,3.5,1.5,0.0,2.1765726881379164e-8,4,38,0.0006158351898193359
292,4.0,1.5,0.0,2.1641492287750852e-10,4,39,0.0006968975067138672
293,4.5,1.5,0.0,2.1067621965951464e-16,4,49,0.0007421970367431641
294,5.0,1.5,0.0,2.805314409429287e-9,4,51,0.0008950233459472656
295,-5.0,2.0,0.0,3.0481223240884426e-8,4,49,0.0007679462432861328
296,-4.5,2.0,0.0,-1.7955879741994632e-16,4,46,0.0006270408630371094
297,-4.0,2.0,0.0,-3.4902999603423077e-8,4,52,0.0006959438323974609
298,-3.5,2.0,0.0,-3.8875835020471225e-8,4,45,0.0006909370422363281
299,-3.0,2.0,0.0,-3.778434381798738e-8,4,40,0.0005960464477539062
300,-2.5,2.0,0.0,3.2281060894571827e-17,4,51,0.0006918907165527344
301,-2.0,2.0,0.0,-1.6585798105872215e-8,4,50,0.021960020065307617
302,-1.5,2.0,0.0,1.5186056908305225e-16,4,45,0.0006589889526367188
303,-1.0,2.0,0.0,-3.6987588087362946e-10,4,24,0.00036907196044921875
304,-0.5,2.0,0.0,-2.605577066331322e-16,4,37,0.0005030632019042969
