id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
147,5.0,-2.0,0.0,-3.113145922955482e-8,4,1283,0.011539936065673828
148,-5.0,-1.5,0.0,-3.3692679504896616e-8,4,1136,0.01008296012878418
149,-4.5,-1.5,0.0,-3.237967041373752e-8,4,1123,0.009989023208618164
150,-4.0,-1.5,0.0,-3.303167918754344e-8,4,1077,0.009547948837280273
151,-3.5,-1.5,0.0,-4.620492477535275e-8,4,3324,0.029605865478515625
152,-3.0,-1.5,0.0,-3.306303065107821e-8,4,1778,0.01608896255493164
153,-2.5,-1.5,0.0,-3.144905836508337e-8,4,879,0.02610301971435547
154,-2.0,-1.5,0.0,-3.4242036245350685e-8,4,686,0.005839109420776367
155,-1.5,-1.5,0.0,-2.970200372958103e-8,4,217,0.0018961429595947266
156,-1.0,-1.5,0.0,-3.4620523885432563e-8,4,95,0.0008549690246582031
157,-0.5,-1.5,0.0,-3.24998505022749e-8,4,202,0.0017478466033935547
158,0.0,-1.5,0.0,-3.0430787136062924e-8,4,643,0.005472898483276367
159,0.5,-1.5,0.0,-3.011624161961207e-8,4,1338,0.011280059814453125
160,1.0,-1.5,0.0,-3.0620935093570415e-8,4,2058,0.017564058303833008
161,1.5,-1.5,0.0,-3.973478233510211e-8,4,3040,0.025861024856567383
162,2.0,-1.5,0.0,-4.320710434523336e-8,6,5109,0.04333806037902832
163,2.5,-1.5,0.0,-4.874054895879331e-8,9,8966,0.07612800598144531
164,3.0,-1.5,0.0,-4.724996363855167e-8,14,13233,0.11207008361816406
165,3.5,-1.5,0.0,-4.923870227613085e-8,4,3955,0.03339695930480957
166,4.0,-1.5,0.0,-3.449309925207485e-8,4,1204,0.010329961776733398
167,4.5,-1.5,0.0,-3.030414558086212e-8,4,1205,0.0102691650390625
168,5.0,-1.5,0.0,-3.0517776121831955e-8,4,1212,0.010294914245605469
169,-5.0,-1.0,0.0,-2.168149047222107e-8,4,1100,0.009235858917236328
170,-4.5,-1.0,0.0,-2.0062681913668453e-8,4,1089,0.009274959564208984
171,-4.0,-1.0,0.0,-3.2496662489016236e-8,4,1136,0.011584043502807617
172,-3.5,-1.0,0.0,-3.4088637754365176e-8,4,1097,0.009443044662475586
173,-3.0,-1.0,0.0,-3.2883372220953855e-8,4,1994,0.016881942749023438
174,-2.5,-1.0,0.0,-3.0118509680751524e-8,4,908,0.007873058319091797
175,-2.0,-1.0,0.0,-3.283671482247745e-8,4,610,0.005436897277832031
176,-1.5,-1.0,0.0,-3.043792565939082e-8,4,234,0.002145051956176758
177,-1.0,-1.0,0.0,-3.246737866550154e-8,4,350,0.003158092498779297
178,-0.5,-1.0,0.0,-3.217348008732282e-8,4,159,0.001463174819946289
179,0.0,-1.0,0.0,-2.93312892094165e-8,4,514,0.0045778751373291016
180,0.5,-1.0,0.0,-2.9873003485745843e-8,4,1152,0.010232925415039062
181,1.0,-1.0,0.0,-3.227463413866667e-8,4,1555,0.013916969299316406
182,1.5,-1.0,0.0,-3.975697533243062e-8,4,2408,0.02130603790283203
183,2.0,-1.0,0.0,-4.603447468950823e-8,5,4360,0.05650496482849121
184,2.5,-1.0,0.0,-4.815101317245109e-8,8,7755,0.0660550594329834
185,3.0,-1.0,0.0,-3.7004972039564734e-8,13,12037,0.1021420955657959
186,3.5,-1.0,0.0,-3.580889773786385e-8,20,19022,0.1602628231048584
187,4.0,-1.0,0.0,-3.816653840552418e-8,30,29039,0.2682840824127197
188,4.5,-1.0,0.0,-4.779118755691706e-8,34,33527,0.2837350368499756
189,5.0,-1.0,0.0,-2.428463616901529e-8,4,2083,0.01754307746887207
190,-5.0,-0.5,0.0,-3.360604310970111e-8,4,1292,0.0109100341796875
191,-4.5,-0.5,0.0,-3.119063325274812e-8,4,1261,0.010761022567749023
192,-4.0,-0.5,0.0,-3.199791809204972e-8,4,1111,0.009433984756469727
193,-3.5,-0.5,0.0,-1.8032446634181782e-8,4,1085,0.009308099746704102
194,-3.0,-0.5,0.0,-2.973234347899666e-8,4,1700,0.01442098617553711
195,-2.5,-0.5,0.0,-3.2887713986243164e-8,4,1319,0.011575937271118164
196,-2.0,-0.5,0.0,-3.078786315726163e-8,4,576,0.0051670074462890625
197,-1.5,-0.5,0.0,-3.310356672331001e-8,4,218,0.001992940902709961
198,-1.0,-0.5,0.0,-2.9867252827021985e-8,4,95,0.0009100437164306641
199,-0.5,-0.5,0.0,-3.5026040115688334e-8,4,165,0.0015251636505126953
200,0.0,-0.5,0.0,-3.192030355794473e-8,4,216,0.0019600391387939453
201,0.5,-0.5,0.0,-3.234483039259511e-8,4,587,0.005193948745727539
202,1.0,-0.5,0.0,-3.020027156780403e-8,4,1279,0.011337041854858398
203,1.5,-0.5,0.0,-3.3709571170429886e-8,4,2031,0.018043041229248047
204,2.0,-0.5,0.0,-4.73411044332826e-8,4,3365,0.030275821685791016
205,2.5,-0.5,0.0,-4.0147092425773365e-8,7,6051,0.07036900520324707
206,3.0,-0.5,0.0,-4.848916863745683e-8,10,9847,0.08399295806884766
207,3.5,-0.5,0.0,-3.7203117300252044e-8,17,16023,0.135667085647583
208,4.0,-0.5,0.0,-4.669894810697475e-8,26,25200,0.21574711799621582
209,4.5,-0.5,0.0,-4.005393043220399e-8,40,39070,0.352017879486084
210,5.0,-0.5,0.0,-4.72416986358455e-8,43,42290,0.3806648254394531
211,-5.0,0.0,0.0,-3.023826641840753e-8,4,1461,0.012583017349243164
212,-4.5,0.0,0.0,-3.118430938727152e-8,4,1407,0.012012004852294922
213,-4.0,0.0,0.0,-3.300356713483962e-8,4,1343,0.011363029479980469
214,-3.5,0.0,0.0,-2.988610061322039e-8,4,1263,0.010648012161254883
215,-3.0,0.0,0.0,-3.396972264484383e-8,4,1136,0.009640932083129883
216,-2.5,0.0,0.0,-3.492311270807041e-8,4,1159,0.009923934936523438
217,-2.0,0.0,0.0,-3.282946053165231e-8,4,624,0.005379915237426758
218,-1.5,0.0,0.0,-3.034111711858155e-8,4,371,0.0031709671020507812
219,-1.0,0.0,0.0,-2.9597111425350147e-8,4,96,0.0008590221405029297
220,-0.5,0.0,0.0,-3.253649183613426e-8,4,143,0.0012629032135009766
221,0.0,0.0,0.0,0.0,4,4,8.797645568847656e-5
222,0.5,0.0,0.0,3.247687326459282e-8,4,550,0.004789113998413086
223,1.0,0.0,0.0,3.360682458263908e-8,4,1271,0.0107879638671875
224,1.5,0.0,0.0,2.961030274251333e-8,4,1517,0.012842893600463867
225,2.0,0.0,0.0,3.481394657154584e-8,4,1739,0.014588117599487305
226,2.5,0.0,0.0,2.973628896099352e-8,4,2017,0.01702117919921875
227,3.0,0.0,0.0,3.595329851864752e-8,4,2202,0.01861095428466797
228,3.5,0.0,0.0,3.463266119665756e-8,4,2473,0.020806074142456055
229,4.0,0.0,0.0,3.454174927920554e-8,4,2808,0.02359294891357422
230,4.5,0.0,0.0,3.850468086293613e-8,4,3103,0.0260770320892334
231,5.0,0.0,0.0,4.295477021549622e-8,4,3423,0.028827905654907227
232,-5.0,0.5,0.0,-4.208360876026749e-8,11,10105,0.08763480186462402
233,-4.5,0.5,0.0,-3.49594047892754e-8,4,1661,0.014840841293334961
